Time,Source,Destination,Delay_ms,Packet_Loss,Trust_Score,Failure_Type,Throughput_kbps,Signal_Strength,Bandwidth_kbps,Delivered,Label,EventID
185.4,R01,R04,1.828,0.03465,0.99871,None,491.12,0.4919,945.93,1,0,1854
185.5,R08,R02,6.417,0.19176,0.99997,None,527.363,0.4949,1004.416,1,0,1855
185.6,R03,R10,13.315,0.1117,1.0,None,495.095,0.4308,989.866,1,0,1856
185.7,R04,R09,43.317,0.03498,1.0,None,451.21,0.8051,991.596,1,0,1857
185.8,R11,R08,17.349,0.11908,0.98502,None,587.82,0.4697,952.518,1,0,1858
185.9,R01,R12,30.647,0.00843,0.99897,None,569.233,0.66,1006.81,1,0,1859
186.0,R12,R06,25.063,0.32903,0.99974,None,492.022,0.4834,888.179,1,0,1860
186.1,R02,R07,13.67,0.04227,0.98128,None,526.42,0.466,999.041,1,0,1861
186.2,R12,R03,5.877,0.03524,0.99979,None,450.022,0.5134,935.721,1,0,1862
186.3,R08,R02,13.331,0.08501,0.99998,None,489.488,0.4702,978.732,1,0,1863
186.4,R04,R07,21.645,0.13707,1.0,None,481.076,0.7398,1008.111,1,0,1864
186.5,R02,R12,39.147,0.00018,0.98502,None,480.355,0.4527,1087.864,1,0,1865
186.6,R02,R06,15.509,0.0275,0.98802,None,399.262,0.4731,1043.285,1,0,1866
186.7,R06,R05,24.136,0.01534,0.99973,None,444.84,0.5213,1028.79,1,0,1867
186.8,R03,R07,17.662,0.01752,1.0,None,464.392,0.4544,1000.286,1,0,1868
186.9,R03,R11,11.735,0.05354,1.0,None,531.728,0.4527,965.113,1,0,1869
187.0,R11,R03,6.125,0.02077,0.98801,None,501.901,0.4992,1006.581,1,0,1870
187.1,R02,R09,1.186,0.17062,0.99042,None,494.608,0.4623,1027.726,1,0,1871
187.2,R10,R01,67.938,0.05586,1.0,None,478.158,0.4867,934.673,1,0,1872
187.3,R10,R11,14.106,0.63177,0.98,None,443.941,0.6975,1064.996,0,0,1873
187.4,R03,R08,5.313,0.09388,1.0,None,467.842,0.4939,1007.256,1,0,1874
187.5,R06,R04,1.147,0.51578,0.97978,None,480.717,0.4647,945.858,0,0,1875
187.6,R11,R03,108.719,6e-05,0.99041,None,487.132,0.4676,951.192,1,0,1876
187.7,R07,R10,7.689,0.0738,0.99978,None,509.636,0.4339,1049.237,1,0,1877
187.8,R11,R08,17.013,0.00505,0.99233,None,450.271,0.4466,1046.7,1,0,1878
187.9,R04,R02,9.939,0.00062,1.0,None,502.339,0.4906,1058.43,1,0,1879
188.0,R02,R03,9.467,0.02724,0.99233,None,505.363,0.4652,1020.37,1,0,1880
188.1,R02,R10,5.757,0.04777,0.99387,None,513.336,0.448,1011.33,1,0,1881
188.2,R12,R07,17.002,0.15083,0.99983,None,485.345,0.4711,942.625,1,0,1882
188.3,R06,R07,88.634,0.00878,0.96383,None,553.352,0.4588,965.616,1,0,1883
188.4,R06,R03,4.506,0.1537,0.95106,None,456.235,0.4527,981.2,1,0,1884
188.5,R04,R05,5.987,0.04443,1.0,None,528.365,0.4709,954.373,1,0,1885
188.6,R11,R02,29.788,0.0205,0.99386,None,459.299,0.4862,1070.129,1,0,1886
188.7,R04,R09,23.959,0.01359,1.0,None,511.939,0.7361,1025.974,1,0,1887
188.8,R10,R12,34.297,0.00191,0.964,None,455.843,0.4724,983.257,1,0,1888
188.9,R12,R10,6.369,0.36533,0.99987,None,498.401,0.4269,1012.571,1,0,1889
189.0,R05,R01,68.05,0.03479,1.0,None,422.395,0.478,989.788,1,0,1890
189.1,R11,R05,5.519,0.33159,0.99509,None,507.647,0.4342,925.413,1,0,1891
189.2,R04,R09,74.445,0.24776,1.0,None,509.792,0.7902,944.151,1,0,1892
189.3,R10,R09,16.052,0.01355,0.9512,None,431.593,0.4388,1034.87,1,0,1893
189.4,R04,R07,12.031,0.04284,1.0,None,536.116,0.8175,982.782,1,0,1894
189.5,R05,R11,11.442,0.04114,1.0,None,499.282,0.4994,1033.479,1,0,1895
189.6,R01,R04,6.754,0.0007,0.99918,None,449.521,0.4661,1081.903,1,0,1896
189.7,R08,R07,6.488,0.19149,0.99998,None,485.349,0.4555,905.034,1,0,1897
189.8,R02,R04,18.82,0.00619,0.99509,None,413.114,0.4856,967.656,1,0,1898
189.9,R08,R11,67.678,0.00859,0.99999,None,540.263,0.4827,1007.085,1,0,1899
190.0,R10,R02,36.141,0.46922,0.94096,None,452.611,0.4904,1015.572,1,0,1900
190.1,R09,R01,1.798,0.0006,0.98125,None,479.139,0.4948,979.663,1,0,1901
190.2,R06,R12,4.24,0.17515,0.94085,None,481.986,0.4941,989.117,1,0,1902
190.3,R03,R07,10.535,0.03196,1.0,None,483.723,0.4744,1033.778,1,0,1903
190.4,R10,R07,32.998,0.00783,0.93277,None,497.313,0.4638,1030.025,1,0,1904
190.5,R06,R09,5.29,0.18328,0.93268,None,501.274,0.4909,998.064,1,0,1905
190.6,R11,R03,4.323,0.04483,0.99607,None,448.102,0.468,917.103,1,0,1906
190.7,R08,R02,3.37,0.16991,0.99999,None,514.376,0.4816,985.3,1,0,1907
190.8,R01,R10,17.34,0.00137,0.99934,None,478.966,0.4519,990.419,1,0,1908
190.9,R02,R01,37.948,0.18592,0.99607,None,457.426,0.8257,1009.149,1,0,1909
191.0,R05,R04,3.977,0.03658,1.0,None,498.37,0.439,963.961,1,0,1910
191.1,R01,R12,10.822,0.02139,0.99947,None,548.706,0.6848,1017.059,1,0,1911
191.2,R07,R09,23.079,0.07341,0.99983,None,452.058,0.4788,878.669,1,0,1912
191.3,R05,R11,9.056,0.01877,1.0,None,500.796,0.4993,949.018,1,0,1913
191.4,R12,R09,18.938,0.0067,0.99989,None,467.069,0.4297,1036.976,1,0,1914
191.5,R07,R12,3.014,0.12477,0.99986,None,475.188,0.4829,1049.54,1,0,1915
191.6,R12,R07,17.991,0.03762,0.99991,None,510.204,0.4963,969.887,1,0,1916
191.7,R02,R11,54.195,0.14417,0.99686,None,474.576,0.4296,1050.659,1,0,1917
191.8,R09,R12,17.582,0.14879,0.985,None,499.22,0.4782,1023.017,1,0,1918
191.9,R10,R03,16.505,0.33737,0.92621,None,447.271,0.4919,994.404,1,0,1919
192.0,R05,R02,40.71,0.00696,1.0,None,493.472,0.752,1054.208,1,0,1920
192.1,R05,R02,13.831,0.02713,1.0,None,393.194,0.7345,952.23,1,0,1921
192.2,R09,R04,6.172,0.00398,0.988,None,458.714,0.8576,1001.884,1,0,1922
192.3,R03,R09,13.662,0.00587,1.0,None,445.42,0.4485,1013.67,1,0,1923
192.4,R06,R07,4.818,0.00053,0.92614,None,473.484,0.4936,956.683,1,0,1924
192.5,R10,R11,23.565,0.18734,0.92097,None,415.785,0.6123,1064.662,1,0,1925
192.6,R11,R12,49.931,0.05599,0.99686,None,388.043,0.8863,1003.994,1,0,1926
192.7,R11,R02,15.845,0.02705,0.99749,None,468.495,0.453,993.717,1,0,1927
192.8,R05,R07,5.768,0.05165,1.0,None,473.774,0.4375,1045.834,1,0,1928
192.9,R12,R04,7.049,0.05451,0.99993,None,512.253,0.9094,1029.964,1,0,1929
193.0,R01,R04,7.447,0.00412,0.99958,None,470.838,0.4533,1021.269,1,0,1930
193.1,R02,R07,4.411,0.15698,0.99749,None,453.055,0.4335,954.1,1,0,1931
193.2,R02,R08,38.872,0.0189,0.99799,None,540.249,0.4818,1016.995,1,0,1932
193.3,R10,R12,7.658,0.19838,0.91678,None,407.598,0.4663,965.231,1,0,1933
193.4,R01,R05,25.339,0.0035,0.99966,None,507.568,0.471,953.254,1,0,1934
193.5,R11,R12,38.236,0.109,0.99799,None,491.385,0.8842,1034.963,1,0,1935
193.6,R12,R03,20.871,0.00588,0.99995,None,502.805,0.509,950.721,1,0,1936
193.7,R02,R01,28.594,0.0041,0.99839,None,412.823,0.7337,985.72,1,0,1937
193.8,R12,R03,7.849,0.14588,0.99996,None,486.447,0.515,1009.85,1,0,1938
193.9,R12,R01,8.182,0.02853,0.99996,None,449.523,0.6616,975.392,1,0,1939
194.0,R03,R08,10.114,0.28231,1.0,None,525.426,0.4317,949.992,1,0,1940
194.1,R06,R09,16.969,0.02647,0.92091,None,521.946,0.4362,982.003,1,0,1941
194.2,R09,R05,11.057,0.13862,0.9904,None,471.005,0.4893,969.917,1,0,1942
194.3,R03,R06,12.874,0.73485,0.98,None,447.324,0.4876,976.098,0,0,1943
194.4,R03,R05,13.99,0.15736,0.964,None,462.879,0.4565,1002.852,1,0,1944
194.5,R12,R02,68.903,0.17742,0.99997,None,424.406,0.4601,976.151,1,0,1945
194.6,R01,R06,7.439,0.14889,0.99973,None,445.965,0.8392,1053.976,1,0,1946
194.7,R07,R05,21.189,0.13824,0.99989,None,431.796,0.4826,974.851,1,0,1947
194.8,R09,R02,4.418,0.03473,0.99232,None,474.389,0.4629,1021.687,1,0,1948
194.9,R05,R10,19.882,0.21746,1.0,None,443.368,0.4829,950.145,1,0,1949
195.0,R11,R02,16.228,0.0952,0.99839,None,452.257,0.4956,942.713,1,0,1950
195.1,R08,R12,4.511,0.14208,0.99999,None,535.864,0.4405,1087.409,1,0,1951
195.2,R09,R06,26.215,0.03549,0.99386,None,505.503,0.4643,962.832,1,0,1952
195.3,R01,R08,18.401,0.04917,0.99978,None,461.093,0.4848,1013.092,1,0,1953
195.4,R10,R03,12.563,0.00068,0.91342,None,519.214,0.4617,996.108,1,0,1954
195.5,R06,R03,13.333,0.18342,0.91673,None,500.255,0.4698,947.592,1,0,1955
195.6,R05,R02,21.315,0.06586,1.0,None,422.231,0.8216,1038.757,1,0,1956
195.7,R10,R11,24.213,3e-05,0.91074,None,568.231,0.6378,1040.427,1,0,1957
195.8,R12,R02,5.661,0.00874,0.99998,None,469.871,0.4368,1096.648,1,0,1958
195.9,R04,R09,21.271,0.00109,1.0,None,454.451,0.7952,945.582,1,0,1959
196.0,R01,R12,12.165,0.1919,0.99983,None,441.493,0.679,986.356,1,0,1960
196.1,R01,R04,6.224,0.0138,0.99986,None,527.121,0.4929,1082.966,1,0,1961
196.2,R01,R08,56.143,0.00816,0.99989,None,489.789,0.4597,1081.778,1,0,1962
196.3,R06,R07,7.688,0.21562,0.91339,None,481.122,0.4735,940.818,1,0,1963
196.4,R03,R12,27.071,0.00353,0.9512,None,535.822,0.5356,961.921,1,0,1964
196.5,R01,R09,34.427,0.04719,0.99991,None,526.292,0.4596,887.224,1,0,1965
196.6,R12,R11,8.57,0.07527,0.99998,None,457.443,0.8287,989.676,1,0,1966
196.7,R07,R04,19.63,0.0211,0.99991,None,483.398,0.812,930.9,1,0,1967
196.8,R06,R04,2.492,0.14255,0.91071,None,467.37,0.4798,1030.072,1,0,1968
196.9,R07,R06,84.326,0.0238,0.99993,None,524.992,0.4288,990.136,1,0,1969
197.0,R05,R02,0.905,0.01189,1.0,None,548.057,0.8208,1042.243,1,0,1970
197.1,R10,R06,20.02,0.00175,0.92859,None,493.354,0.4818,1025.491,1,0,1971
197.2,R02,R09,13.205,0.00202,0.99871,None,449.822,0.4777,1024.97,1,0,1972
197.3,R11,R01,8.845,0.00181,0.99871,None,453.531,0.4872,1017.165,1,0,1973
197.4,R03,R04,6.998,0.0935,0.94096,None,463.492,0.4427,981.254,1,0,1974
197.5,R09,R01,31.899,0.15919,0.99509,None,442.958,0.466,938.407,1,0,1975
197.6,R07,R02,15.21,0.0321,0.99994,None,512.389,0.4406,1002.938,1,0,1976
197.7,R08,R05,3.616,0.08033,0.99999,None,471.2,0.4415,1036.97,1,0,1977
197.8,R05,R06,43.452,0.02258,1.0,None,458.574,0.53,1016.004,1,0,1978
197.9,R02,R09,9.976,0.10462,0.99897,None,564.507,0.4611,1042.13,1,0,1979
198.0,R08,R01,16.434,0.18121,0.99999,None,524.634,0.4618,980.038,1,0,1980
198.1,R06,R04,12.656,0.01028,0.92857,None,507.377,0.4718,1033.007,1,0,1981
198.2,R05,R10,17.928,0.05689,1.0,None,474.619,0.4646,1030.256,1,0,1982
198.3,R05,R10,13.315,0.1245,1.0,None,476.56,0.4993,1013.227,1,0,1983
198.4,R04,R08,30.887,0.01063,1.0,None,485.602,0.4848,1017.038,1,0,1984
198.5,R06,R10,19.021,0.00409,0.94285,None,475.883,0.4518,942.852,1,0,1985
198.6,R08,R04,51.285,0.08587,1.0,None,521.091,0.4498,985.497,1,0,1986
198.7,R12,R09,24.545,0.0409,0.99999,None,475.038,0.4539,1002.754,1,0,1987
198.8,R04,R03,28.356,0.22447,1.0,None,492.026,0.4262,1090.318,1,0,1988
198.9,R01,R07,14.875,0.32727,0.99993,None,474.895,0.4628,990.788,1,0,1989
199.0,R01,R04,20.778,0.04701,0.99994,None,496.853,0.4541,988.73,1,0,1990
199.1,R09,R06,2.325,0.09268,0.99607,None,437.235,0.4818,978.099,1,0,1991
199.2,R11,R01,12.932,0.02467,0.99897,None,452.878,0.4456,965.33,1,0,1992
199.3,R06,R01,50.116,4e-05,0.95428,None,510.75,0.8646,983.189,1,0,1993
199.4,R11,R07,3.697,0.06966,0.99918,None,507.859,0.4679,1039.767,1,0,1994
199.5,R12,R05,29.399,0.01372,0.99999,None,475.574,0.4394,1065.805,1,0,1995
199.6,R02,R04,15.062,0.28893,0.99918,None,559.148,0.4833,930.491,1,0,1996
199.7,R09,R04,14.306,0.16017,0.99685,None,480.427,0.8421,1021.131,1,0,1997
199.8,R07,R08,2.849,0.01114,0.99995,None,526.837,0.4439,999.311,1,0,1998
199.9,R01,R03,6.515,0.00182,0.99995,None,462.593,0.4965,978.263,1,0,1999
200.0,R12,R05,3.087,0.16205,0.99999,None,514.416,0.4908,1040.468,1,0,2000
200.1,R02,R01,15.438,0.05538,0.99934,None,521.195,0.7362,1028.374,1,0,2001
200.2,R04,R09,10.98,0.00601,1.0,None,513.938,0.835,1003.059,1,0,2002
200.3,R07,R06,12.344,0.28074,0.99996,None,443.397,0.437,917.416,1,0,2003
200.4,R08,R02,8.029,0.0063,1.0,None,452.788,0.432,980.494,1,0,2004
200.5,R10,R02,11.694,0.01242,0.94287,None,430.647,0.4878,954.452,1,0,2005
200.6,R09,R03,34.936,0.13995,0.99748,None,456.741,0.4623,907.315,1,0,2006
200.7,R11,R07,16.674,0.14627,0.99934,None,487.713,0.4517,1041.185,1,0,2007
200.8,R02,R10,12.013,0.03838,0.99947,None,540.776,0.4599,1068.42,1,0,2008
200.9,R10,R01,27.453,0.04969,0.9543,None,534.746,0.4593,1009.849,1,0,2009
201.0,R07,R11,8.391,0.00027,0.99997,None,448.309,0.4271,933.097,1,0,2010
201.1,R03,R04,50.015,0.41376,0.93277,None,508.469,0.4791,1095.25,1,0,2011
201.2,R05,R12,7.794,0.00203,1.0,None,506.565,0.4293,1030.512,1,0,2012
201.3,R06,R07,45.268,0.0854,0.96343,None,514.653,0.4572,978.761,1,0,2013
201.4,R12,R06,31.835,0.18034,0.99999,None,442.987,0.4559,1009.232,1,0,2014
201.5,R06,R08,3.781,0.03373,0.97074,None,435.853,0.4518,1015.989,1,0,2015
201.6,R05,R04,23.976,0.12141,1.0,None,484.705,0.4746,1045.652,1,0,2016
201.7,R02,R04,16.582,0.00466,0.99958,None,447.266,0.4924,1059.343,1,0,2017
201.8,R03,R10,13.11,0.00107,0.92621,None,422.496,0.454,1005.572,1,0,2018
201.9,R02,R03,10.547,0.05947,0.99966,None,496.164,0.4817,960.117,1,0,2019
202.0,R02,R03,38.77,0.00158,0.99973,None,421.925,0.4328,1009.643,1,0,2020
202.1,R08,R12,24.92,0.45523,1.0,None,505.13,0.4347,1038.383,1,0,2021
202.2,R06,R07,13.183,0.0122,0.97659,None,449.274,0.4944,949.798,1,0,2022
202.3,R02,R09,7.955,0.06097,0.99978,None,464.545,0.4557,957.137,1,0,2023
202.4,R06,R04,8.533,0.0,0.98127,None,507.605,0.4755,1011.044,1,0,2024
202.5,R08,R05,21.442,0.25192,1.0,None,477.168,0.43,981.795,1,0,2025
202.6,R08,R05,4.422,0.00882,1.0,None,453.234,0.4572,1027.258,1,0,2026
202.7,R02,R12,14.071,0.00246,0.99983,None,527.221,0.4412,959.644,1,0,2027
202.8,R03,R11,15.21,0.29745,0.92097,None,492.773,0.4683,1042.425,1,0,2028
202.9,R05,R10,4.532,0.0803,1.0,None,434.532,0.4595,954.061,1,0,2029
203.0,R01,R04,4.165,0.00018,0.99996,None,574.245,0.4655,924.118,1,0,2030
203.1,R06,R03,4.31,0.03991,0.98502,None,428.281,0.4365,1034.949,1,0,2031
203.2,R02,R04,13.803,0.06611,0.99986,None,448.179,0.4534,926.538,1,0,2032
203.3,R06,R07,26.093,0.05368,0.98802,None,526.079,0.4344,969.968,1,0,2033
203.4,R09,R01,5.994,0.24937,0.99799,None,512.556,0.4333,954.613,1,0,2034
203.5,R11,R05,5.288,0.0062,0.99947,None,429.939,0.4665,1011.403,1,0,2035
203.6,R05,R03,9.698,0.19921,1.0,None,472.995,0.4803,989.122,1,0,2036
203.7,R01,R07,15.886,0.02767,0.99997,None,473.272,0.4872,1023.991,1,0,2037
203.8,R08,R09,9.804,0.25674,1.0,None,492.439,0.4785,1001.369,1,0,2038
203.9,R12,R09,15.758,0.01261,0.99999,None,401.164,0.4267,1043.118,1,0,2039
204.0,R04,R02,8.955,0.00041,1.0,None,490.215,0.4277,1037.716,1,0,2040
204.1,R08,R02,34.453,0.00763,1.0,None,421.121,0.4405,1000.578,1,0,2041
204.2,R03,R02,4.434,0.15639,0.91678,None,438.867,0.4795,1135.848,1,0,2042
204.3,R01,R12,2.617,0.00375,0.99998,None,499.425,0.6756,1062.281,1,0,2043
204.4,R04,R03,17.692,0.06046,1.0,None,475.154,0.4893,987.344,1,0,2044
204.5,R04,R07,5.567,0.00324,1.0,None,529.306,0.7892,972.796,1,0,2045
204.6,R06,R11,3.985,0.05434,0.99041,None,483.067,0.4562,1004.628,1,0,2046
204.7,R11,R12,17.244,0.06554,0.99958,None,530.817,0.9036,1045.619,1,0,2047
204.8,R02,R10,24.544,0.18781,0.99989,None,432.008,0.4497,1023.934,1,0,2048
204.9,R10,R05,19.991,0.08394,0.96344,None,444.039,0.4485,1059.887,1,0,2049
205.0,R02,R01,16.143,0.10218,0.99991,None,418.303,0.7317,999.617,1,0,2050
205.1,R02,R04,13.874,0.00022,0.99993,None,483.427,0.4316,1013.421,1,0,2051
205.2,R11,R08,28.438,0.26954,0.99966,None,499.505,0.4682,1060.539,1,0,2052
205.3,R03,R02,11.657,0.11461,0.91342,None,502.512,0.44,1087.59,1,0,2053
205.4,R06,R02,23.526,0.00107,0.99233,None,464.872,0.4803,984.742,1,0,2054
205.5,R01,R08,21.051,0.00136,0.99998,None,507.793,0.4505,1022.532,1,0,2055
205.6,R01,R03,11.084,0.00091,0.99999,None,478.447,0.4498,1048.155,1,0,2056
205.7,R10,R07,27.779,0.12984,0.97075,None,505.155,0.4692,1054.104,1,0,2057
205.8,R12,R07,13.561,0.60988,0.98,None,489.656,0.4921,980.892,0,0,2058
205.9,R08,R01,15.423,0.04526,1.0,None,498.042,0.4513,1070.582,1,0,2059
206.0,R07,R11,6.386,0.03434,0.99998,None,509.098,0.436,1003.385,1,0,2060
206.1,R07,R03,2.729,0.02431,0.99998,None,453.131,0.4651,916.89,1,0,2061
206.2,R06,R04,7.558,0.23012,0.99386,None,488.864,0.4907,999.113,1,0,2062
206.3,R03,R05,5.169,0.03309,0.91074,None,487.18,0.4496,912.856,1,0,2063
206.4,R05,R08,2.138,0.14544,1.0,None,520.856,0.4372,964.816,1,0,2064
206.5,R03,R01,6.727,0.07562,0.92859,None,483.921,0.4538,950.233,1,0,2065
206.6,R10,R12,62.597,0.0348,0.9766,None,475.381,0.4438,986.698,1,0,2066
206.7,R10,R04,7.163,0.09858,0.98128,None,493.204,0.4914,921.178,1,0,2067
206.8,R11,R05,3.38,0.02896,0.99973,None,514.565,0.4734,1002.319,1,0,2068
206.9,R08,R07,4.208,0.01855,1.0,None,413.713,0.4918,992.114,1,0,2069
207.0,R09,R08,23.214,0.0435,0.99839,None,440.715,0.4518,1019.429,1,0,2070
207.1,R01,R02,49.256,0.00765,0.99999,None,513.796,0.84,1036.255,1,0,2071
207.2,R05,R07,15.534,0.06136,1.0,None,448.92,0.4705,1020.934,1,0,2072
207.3,R03,R07,10.337,0.08218,0.94287,None,433.993,0.4288,853.445,1,0,2073
207.4,R04,R11,59.057,0.19651,1.0,None,486.678,0.4999,1022.486,1,0,2074
207.5,R09,R04,4.521,0.02874,0.99871,None,538.181,0.8484,1036.981,1,0,2075
207.6,R11,R09,11.292,0.048,0.99978,None,473.455,0.4514,972.29,1,0,2076
207.7,R01,R07,5.414,0.29464,0.99999,None,488.798,0.4611,1075.412,1,0,2077
207.8,R12,R06,9.993,0.00876,0.964,None,455.985,0.4789,1082.887,1,0,2078
207.9,R08,R09,11.561,0.11779,1.0,None,515.105,0.4814,986.216,1,0,2079
208.0,R08,R06,9.717,0.00102,1.0,None,479.775,0.4795,950.665,1,0,2080
208.1,R10,R09,20.421,0.00052,0.98502,None,468.84,0.4767,970.959,1,0,2081
208.2,R06,R07,13.492,0.00074,0.99509,None,451.46,0.4704,1045.836,1,0,2082
208.3,R05,R03,7.232,0.34345,1.0,None,488.373,0.439,956.297,1,0,2083
208.4,R01,R06,7.651,0.15263,0.99999,None,551.855,0.8811,870.897,1,0,2084
208.5,R10,R04,14.464,0.07974,0.98802,None,439.294,0.4433,1003.819,1,0,2085
208.6,R01,R05,26.57,0.04192,0.99999,None,527.449,0.4473,1097.421,1,0,2086
208.7,R01,R08,10.551,0.01598,1.0,None,555.486,0.4902,1023.14,1,0,2087
208.8,R09,R06,11.906,0.03648,0.99897,None,571.0,0.4378,1058.957,1,0,2088
208.9,R10,R04,33.08,0.03723,0.99042,None,454.277,0.4264,1034.717,1,0,2089
209.0,R03,R02,3.888,0.03196,0.9543,None,467.522,0.4298,1079.877,1,0,2090
209.1,R04,R11,7.159,0.01535,1.0,None,513.802,0.4764,897.309,1,0,2091
209.2,R04,R05,8.706,0.19918,1.0,None,428.112,0.4307,903.298,1,0,2092
209.3,R09,R01,19.691,0.00288,0.99918,None,422.399,0.462,917.261,1,0,2093
209.4,R04,R10,8.472,0.10997,1.0,None,564.016,0.4623,898.283,1,0,2094
209.5,R07,R06,4.679,0.03224,0.99999,None,520.288,0.456,1032.116,1,0,2095
209.6,R03,R12,2.062,0.03245,0.96344,None,492.138,0.5854,1017.841,1,0,2096
209.7,R04,R10,13.245,0.0047,1.0,None,481.843,0.4409,1108.489,1,0,2097
209.8,R06,R12,15.663,0.03401,0.99607,None,431.862,0.4546,1011.661,1,0,2098
209.9,R10,R01,9.165,0.10301,0.99233,None,497.745,0.4493,961.432,1,0,2099
210.0,R12,R06,14.673,0.07911,0.9512,None,466.232,0.457,954.66,1,0,2100
210.1,R10,R12,15.035,0.04967,0.99387,None,455.412,0.4812,1019.73,1,0,2101
210.2,R03,R10,9.404,0.02481,0.97075,None,448.584,0.4436,1030.315,1,0,2102
210.3,R04,R08,34.374,7e-05,1.0,None,494.408,0.4487,909.013,1,0,2103
210.4,R09,R05,30.376,0.06426,0.99934,None,355.19,0.4754,1049.809,1,0,2104
210.5,R03,R08,6.141,0.46586,0.9766,None,493.134,0.4979,914.184,1,0,2105
210.6,R01,R02,5.918,0.0659,1.0,None,538.537,0.8418,1018.27,1,0,2106
210.7,R01,R04,11.153,0.00518,1.0,None,445.013,0.4431,921.18,1,0,2107
210.8,R10,R04,12.684,0.02246,0.99509,None,519.468,0.495,1045.637,1,0,2108
210.9,R01,R09,22.132,0.01856,1.0,None,539.491,0.4312,1043.658,1,0,2109
211.0,R08,R01,5.974,0.04082,1.0,None,475.497,0.4297,885.315,1,0,2110
211.1,R06,R10,6.579,0.06009,0.99686,None,498.979,0.4888,1077.556,1,0,2111
211.2,R04,R03,7.417,0.00249,1.0,None,508.109,0.4487,1010.828,1,0,2112
211.3,R06,R03,9.679,0.004,0.99749,None,406.75,0.478,965.245,1,0,2113
211.4,R06,R01,15.714,0.09589,0.99799,None,461.992,0.7883,1047.649,1,0,2114
211.5,R01,R03,4.575,0.12993,1.0,None,501.926,0.4447,1005.65,1,0,2115
211.6,R10,R03,25.181,0.01804,0.99607,None,513.192,0.4859,951.414,1,0,2116
211.7,R02,R09,5.261,0.00224,0.99994,None,469.924,0.4652,1063.395,1,0,2117
211.8,R06,R02,6.534,0.05986,0.99839,None,484.85,0.4704,1026.423,1,0,2118
211.9,R06,R11,17.226,0.03094,0.99871,None,504.162,0.4927,951.242,1,0,2119
212.0,R07,R10,5.966,0.05567,0.99999,None,488.4,0.4902,1066.191,1,0,2120
212.1,R02,R06,18.343,7e-05,0.99995,None,518.577,0.4601,992.838,1,0,2121
212.2,R05,R06,8.558,0.0165,1.0,None,453.396,0.5964,1036.589,1,0,2122
212.3,R03,R12,40.757,0.00141,0.98128,None,459.006,0.515,909.113,1,0,2123
212.4,R12,R07,6.404,0.01947,0.94096,None,494.082,0.4423,967.793,1,0,2124
212.5,R11,R08,8.524,0.00409,0.99983,None,490.813,0.4979,1022.336,1,0,2125
212.6,R11,R06,3.86,0.01769,0.99986,None,494.347,0.4539,1100.685,1,0,2126
212.7,R03,R09,9.554,0.16824,0.98502,None,452.787,0.486,990.883,1,0,2127
212.8,R12,R10,3.74,0.0071,0.93277,None,467.866,0.4894,992.702,1,0,2128
212.9,R06,R04,5.514,0.07125,0.99897,None,496.246,0.4569,1074.482,1,0,2129
213.0,R11,R10,7.972,0.32894,0.99989,None,542.668,0.6742,1023.365,1,0,2130
213.1,R03,R07,10.916,0.01291,0.98802,None,418.977,0.4365,1090.182,1,0,2131
213.2,R05,R12,56.824,0.1849,1.0,None,535.023,0.456,979.505,1,0,2132
213.3,R03,R12,12.893,0.00567,0.99042,None,421.574,0.5057,1006.244,1,0,2133
213.4,R12,R01,7.137,0.05776,0.92621,None,431.623,0.663,1029.056,1,0,2134
213.5,R12,R10,13.478,0.00841,0.92097,None,467.574,0.472,1023.867,1,0,2135
213.6,R07,R10,27.8,0.04314,0.99999,None,531.428,0.4675,912.865,1,0,2136
213.7,R01,R03,25.163,0.01159,1.0,None,524.226,0.4771,991.014,1,0,2137
213.8,R10,R06,9.146,0.11451,0.99686,None,472.978,0.4439,1026.523,1,0,2138
213.9,R10,R04,7.403,0.02198,0.99749,None,427.736,0.4739,1035.794,1,0,2139
214.0,R11,R10,13.962,0.02212,0.99991,None,510.02,0.6413,929.733,1,0,2140
214.1,R02,R08,20.245,0.01775,0.99996,None,495.516,0.4525,982.762,1,0,2141
214.2,R03,R06,3.085,0.19402,0.99233,None,438.125,0.4903,1031.41,1,0,2142
214.3,R12,R02,14.98,0.00848,0.91678,None,441.344,0.4289,1080.745,1,0,2143
214.4,R04,R06,32.573,0.08935,1.0,None,535.392,0.4848,985.927,1,0,2144
214.5,R06,R03,1.717,0.00307,0.99918,None,451.716,0.4699,971.122,1,0,2145
214.6,R11,R02,7.321,0.00031,0.99993,None,461.298,0.4816,1071.911,1,0,2146
214.7,R12,R11,9.539,0.18277,0.91342,None,522.826,0.8144,1003.162,1,0,2147
214.8,R11,R06,6.603,0.03236,0.99994,None,517.618,0.4339,947.727,1,0,2148
214.9,R08,R01,5.488,0.13131,1.0,None,533.753,0.4644,1034.247,1,0,2149
215.0,R05,R04,7.583,0.01932,1.0,None,463.288,0.458,967.02,1,0,2150
215.1,R04,R02,14.039,0.25244,1.0,None,481.147,0.4642,1011.551,1,0,2151
215.2,R06,R05,5.821,0.04115,0.99934,None,412.387,0.5644,952.958,1,0,2152
215.3,R02,R01,5.913,0.02106,0.99997,None,509.725,0.7593,974.681,1,0,2153
215.4,R01,R07,3.515,0.18639,1.0,None,534.387,0.4494,1024.292,1,0,2154
